artist,city,venue,showName,genre,weekend,month,maxprice,minprice,id,score,pop
Nelly,Grant,Stage 271,Nelly,Hip-Hop/Rap,0,3,140.0,75.0,vvG1YZ99k-gxdL,74,37649.0
Nelly,Nashville,Bridgestone Arena,"MY 2000s PLAYLIST w/NELLY, ASHANTI, JARULE, FAT JOE, MA$E + More",Hip-Hop/Rap,1,2,299.0,49.0,G5viZ9f9JVpfX,74,37649.0
Nelly,San Antonio,AT&T Center,San Antonio Stock Show & Rodeo Semi-Finals Followed By Nelly,Rodeo,0,2,95.0,33.0,G5dIZ92EqGp5F,74,37649.0
Vishal-Shekhar,Hamilton,FirstOntario Concert Hall,Vishal and Sheykhar Live In Concert,World,0,12,350.0,75.0,G5vZZ9bQUd-27,74,37649.0
Vishal-Shekhar,Hamilton,FirstOntario Centre,Vishal and Sheykhar - Event Moved to FirstOntario Concert Hall,World,0,12,367.0,49.0,G5vZZ9pJqgop7,74,37649.0
Aventura,México,Teatro Tepeyac,"El Libro de la Selva, La Aventura de Mowgli",Theatre,1,1,250.0,250.0,G5v8Z99URbfUS,77,37649.0
Aventura,México,Teatro Tepeyac,"El Libro de la Selva, La Aventura de Mowgli",Theatre,1,1,250.0,250.0,G5v8Z99UYk0W6,77,37649.0
Aventura,Aventura,Aventura Arts & Cultural Center,Charo,Latin,1,2,67.0,62.0,vvG1VZ9GluVrLP,77,2486.0
Aventura,Aventura,Aventura Arts & Cultural Center,EO,Miscellaneous,0,3,12.0,12.0,vvG1VZ92hdWuSW,77,2486.0
Aventura,Aventura,Aventura Arts & Cultural Center,Utama,Miscellaneous,0,4,12.0,12.0,vvG1VZ92h7yqVJ,77,36454.0
Aventura,Aventura,Aventura Arts & Cultural Center,Broker,Miscellaneous,0,5,12.0,12.0,vvG1VZ92hALcg5,77,591620.0
Aventura,Aventura,Aventura Arts & Cultural Center,Hit the Road,Miscellaneous,0,12,12.0,12.0,vvG1VZ929s1WM9,77,591620.0
Aventura,Aventura,Aventura Arts & Cultural Center,Lost Illusions,Miscellaneous,0,1,12.0,12.0,vvG1VZ92hvIqwK,77,37379.0
Aventura,Aventura,Aventura Arts & Cultural Center,Petite Maman,Miscellaneous,0,2,12.0,12.0,vvG1VZ92hewuSd,77,154.0
Aventura,Aventura,Aventura Arts & Cultural Center,The Latin Divos,Latin,1,3,55.0,50.0,vvG1VZ9udCcL4R,77,16522.0
Aventura,Aventura,Aventura Arts & Cultural Center,Laura Benanti,Classical,0,2,62.0,57.0,vvG1VZ9od2uhtj,77,44435.0
Aventura,Aventura,Aventura Arts & Cultural Center,Bobby Collins,Comedy,0,1,57.0,52.0,vvG1VZ9Cp60aD_,77,44435.0
Aventura,Aventura,Aventura Arts & Cultural Center,Henry Cho,Comedy,0,3,57.0,52.0,vvG1VZ9Cpud1Zh,77,44435.0
Aventura,Aventura,Aventura Arts & Cultural Center,Julie James,Theatre,1,2,57.0,52.0,vvG1VZ9od2h5tE,77,3155.0
Aventura,Aventura,Aventura Arts & Cultural Center,Dance Now!,Dance,1,5,50.0,50.0,vvG1VZ9Ch10Qha,77,1024027.0
Aventura,Aventura,Aventura Arts & Cultural Center,MODI: Know Your Audience,Comedy,0,2,57.0,52.0,vvG1VZ9GjGbmNK,77,1024027.0
Aventura,Aventura,Aventura Arts & Cultural Center,MODI: Know Your Audience,Comedy,0,2,57.0,52.0,vvG1VZ9f9oViM_,77,2753.0
Aventura,Aventura,Aventura Arts & Cultural Center,Mutts Gone Nuts,Family,1,1,42.01,42.01,vvG1VZ9uMoWlVr,77,591620.0
Journey,Durant,Choctaw Grand Theater,Journey,Rock,0,1,249.5,99.5,vvG1YZ94SvoxR3,73,212461.0
Journey,Durant,Choctaw Grand Theater,Journey,Rock,1,1,249.5,99.5,vvG1YZ94Sd83Sd,73,212461.0
Journey,San Juan Capistrano,The Coach House,Journey USA,Rock,1,2,20.0,20.0,rZ7HnEZ1A3a-oA,73,8018.0
Journey,Glasgow,SEC Armadillo,The Journey Back,Miscellaneous Theatre,0,2,27.5,25.0,G5dbZ9bpsaw11,73,8018.0
Journey,Glasgow,SEC Armadillo,The Journey Back,Miscellaneous Theatre,1,2,27.5,25.0,G5dbZ99Dt24Wr,73,1515017.0
Céline Dion,Merksem (Antwerpen),Sportpaleis Antwerpen,Céline Dion - Platinum Tickets,Rock,0,9,310.01,230.31,Z698xZG2Za1zy,75,6443.0
Céline Dion,Dublin,3Arena,Celine Dion,Pop,0,4,194.4,104.4,1AvOZ4SGkRCyyiw,75,22681.0
Céline Dion,Dublin,3Arena,Celine Dion,Pop,1,4,194.4,104.4,1AvOZ4SGkRCB_ig,75,2164.0
Céline Dion,Manchester,AO Arena,Celine Dion,Pop,0,4,599.0,45.0,G5vHZ4SIekOIH,75,2430.0
Céline Dion,Manchester,AO Arena,Celine Dion,Pop,0,4,599.0,45.0,G5vHZ4SIe6ZtZ,75,6367.0
Céline Dion,Glasgow,OVO Hydro,Celine Dion,Pop,1,4,599.0,45.0,1AUZAjVGkdxz6Bm,75,4854.0
Céline Dion,Birmingham,Utilita Arena Birmingham,Celine Dion,Pop,0,4,599.0,45.0,1kuYv9CaGA2lJoy,75,171214.0
Céline Dion,Birmingham,Utilita Arena Birmingham,Celine Dion,Pop,0,4,599.0,45.0,1kuYv9CaGA2lUoW,75,490712.0
Céline Dion,London,The O2,Celine Dion,Pop,1,4,599.0,45.0,1adfZ4Sxp4wZd5C1,75,1135512.0
Céline Dion,London,The O2,Celine Dion,Pop,0,4,599.0,45.0,1adfZ4SxppeZdGk1,75,1135512.0
6LACK,Los Angeles,Banc of California Stadium,In My Feelz Festival,R&B,1,12,186.0,66.0,vvG1IZ9pH8wkDJ,75,1135512.0
John Mayer,City Beach,The Quarry Amphitheatre,The Music of John Mayer,Rock,0,1,69.0,69.0,G5vGZ98_rVYsC,77,1135512.0
Carin Leon,Inglewood,Kia Forum,Carin Leon,Latin,0,1,195.0,65.0,vvG10Z9285FUt0,81,1135512.0
Carin Leon,Rosemont,Allstate Arena,Carin Leon,Latin,0,1,179.0,59.0,vvG18Z93kSfe4E,81,5529.0
Carin Leon,Glendale,Desert Diamond Arena,Carin Leon,Latin,1,1,179.0,39.0,G5v0Z9KwsBxmk,81,1135512.0
Carin Leon,Oakland,Oakland Arena,Carin Leon,Latin,1,2,166.95,40.95,G5vYZ9file67E,81,1135512.0
Carin Leon,El Paso,Don Haskins Center,Carin Leon,Latin,0,2,149.0,49.0,vvG1YZ9KiaE4ia,81,1135512.0
Carin Leon,Albuquerque,Kiva Auditorium at the Albuquerque Convention Center,Carin Leon,Latin,1,2,149.0,69.0,G5vzZ9pBvcs5c,81,1135512.0
Carin Leon,Nashville,Bridgestone Arena,Carin Leon,Latin,1,1,149.0,59.0,G5viZ94cS-oWB,81,1135512.0
Carin Leon,Ontario,Toyota Arena,Carin Leon - US Tour 2023,Latin,1,2,179.0,59.0,vvG10Z94FtMEZ6,81,1135512.0
Carin Leon,Sacramento,Golden 1 Center,Carin Leon - US Tour 2023,Latin,1,2,159.0,59.0,G5vYZ94KDaIMJ,81,1142483.0
TINI,Zapopan,Auditorio Telmex,Tini,R&B,0,2,2200.0,600.0,G5v8Z9KSevKEz,78,677116.0
TINI,Monterrey,Auditorio Citibanamex,Tini,Ballads/Romantic,0,2,2500.0,900.0,G5v8Z94204UT2,78,304391.0
TINI,Ciudad de México,Auditorio Nacional,Tini,Pop,1,2,3000.0,500.0,G5v8Z9prRuNOJ,78,410939.0
TINI,Ciudad de México,Auditorio Nacional,Tini (VIP),Pop,1,2,3500.0,3500.0,G5v8Z9prYfNND,78,1024027.0
girl in red,London,O2 Academy Brixton,girl in red,Pop,0,4,29.9,29.9,G5vHZ9529sVg4,77,1024027.0
girl in red,Chicago,Soldier Field,Taylor Swift | The Eras Tour,Pop,0,6,561.0,49.0,vvG18Z94MjY3iH,77,617280.0
girl in red,Chicago,Soldier Field,Taylor Swift | The Eras Tour,Pop,1,6,571.0,49.0,vvG18Z94MPjKdO,77,3465.0
girl in red,Detroit,Ford Field,Taylor Swift | The Eras Tour,Pop,1,6,571.0,109.0,vvG1OZ94mKrN79,77,8018.0
girl in red,Pittsburgh,Acrisure Stadium,Taylor Swift | The Eras Tour,Pop,1,6,571.0,109.0,G5vbZ94wUlfAH,77,2189878.0
girl in red,Minneapolis,U.S. Bank Stadium,Taylor Swift | The Eras Tour,Pop,1,6,571.0,109.0,vvG1bZ94wX6PII,77,194288.0
girl in red,Detroit,Ford Field,Taylor Swift | The Eras Tour,Pop,0,6,561.0,99.0,vvG1OZ9pLuDepk,77,2671.0
girl in red,Pittsburgh,Acrisure Stadium,Taylor Swift | The Eras Tour,Pop,0,6,561.0,99.0,G5vbZ9pIyXIDG,77,5731.0
girl in red,Minneapolis,U.S. Bank Stadium,Taylor Swift | The Eras Tour,Pop,0,6,561.0,99.0,vvG1bZ9pIoctyp,77,1116.0
Carly Rae Jepsen,Dublin,3Olympia Theatre,Carly Rae Jepsen,Pop,1,2,39.05,35.5,G5vOZ9KQi0vuz,74,3637.0
Carly Rae Jepsen,Dublin,3Olympia Theatre,Carly Rae Jepsen,Pop,1,2,39.05,35.5,G5vOZ9K3YLvo_,74,475378.0
Carly Rae Jepsen,Leeds,O2 Academy Leeds,Carly Rae Jepsen,Pop,0,2,157.9,32.45,G5vHZ93Uw0esj,74,410939.0
Carly Rae Jepsen,Glasgow,O2 Academy Glasgow,Carly Rae Jepsen,Pop,0,2,161.8,25.0,G5vHZ9KlGMNPd,74,35484.0
Carly Rae Jepsen,Brisbane,The Tivoli,Carly Rae Jepsen,Pop,0,3,97.24,97.24,G5vGZ948Tv1rz,74,296943.0
TOTO,Mobile,Saenger Theatre Mobile,Toto,Rock,1,2,95.5,35.5,G5viZ9pEtRCzR,72,102582.0
TOTO,Windsor,The Colosseum at Caesars Windsor,Toto,Rock,1,3,60.0,25.0,G5vZZ99kybsSb,72,600155.0
TOTO,Washington,Capital One Arena,Journey: Freedom Tour 2023 with very special guest TOTO,Rock,0,3,205.0,85.5,G5vfZpS56ugl5,72,33133.0
TOTO,St. Louis,Stifel Theatre,Toto: Dogz Of Oz Tour,Rock,1,3,126.5,32.0,vvG1bZ9pR3wFoo,72,829718.0
TOTO,Northfield,MGM Northfield Park - Center Stage,TOTO - Dogz of Oz Tour,Rock,0,3,85.0,48.5,vvG1fZ9pxHgwFT,72,24624.0
TOTO,Kansas City,Uptown Theater,TOTO -  Dogz Of Oz Tour,Rock,0,3,99.0,39.0,vvG1bZ9pn3T0kw,72,6940.0
TOTO,Minneapolis,State Theatre,TOTO - Dogz of Oz Tour,Rock,0,3,119.5,39.5,vvG1bZ9pYlilej,72,1200.0
TOTO,Macon,Macon City Auditorium,TOTO - Dogz of Oz Tour,Rock,0,2,96.75,46.75,vvG1zZ9pEltfvl,72,8055.0
TOTO,Charleston,The Charleston Music Hall,TOTO - Dogz of Oz Tour,Rock,0,2,125.0,59.5,G5eVZ9pn_c37_,72,1024027.0
TOTO,Mobile,Saenger Theatre Mobile,TOTO - Dogz of Oz Tour,Rock,0,2,85.5,35.5,G5viZpM5QKpno,72,8018.0
TOTO,Des Moines,Hoyt Sherman Place,TOTO - Dogz of Oz Tour,Rock,0,2,86.0,56.0,vvG1bZ9epcqvcW,72,8018.0
"Earth, Wind & Fire",Atlantic City,Hard Rock Live at Etess Arena,"Earth, Wind & Fire",R&B,0,12,200.0,80.0,vvG1FZ9oJfgoVu,73,2080.0
"Earth, Wind & Fire",Atlantic City,Hard Rock Live at Etess Arena,"Earth, Wind & Fire",R&B,1,12,200.0,80.0,vvG1FZ9oJfgsVJ,73,106940.0
"Earth, Wind & Fire",Cincinnati,Riverbend Music Center,"Santana + Earth, Wind & Fire: Miraculous Supernatural Tour",Rock,1,7,359.5,24.75,1ApZA-3GkeOY1Sy,73,1695.0
"Earth, Wind & Fire",Davenport,Adler Theatre,Legacy Reunion of Earth Wind & Fire,R&B,0,2,150.0,45.0,vvG1bZ9pSm_z9Y,73,6824.0
"Earth, Wind & Fire",Milwaukee,American Family Insurance Amphitheater - Summerfest Grounds,"Santana + Earth, Wind & Fire: Miraculous Supernatural Tour",Rock,1,7,194.33,42.57,vv1A6ZA-fGkeDh048,73,274770.0
"Earth, Wind & Fire",Jackson,Thalia Mara Hall,Legacy Reunion of Earth Wind & Fire Alumni,Rock,0,3,89.0,17.0,G5viZ9pKdaISy,73,16169.0
"Earth, Wind & Fire",Indianapolis,Clowes Memorial Hall,Legacy Reunion of Earth Wind & Fire Alumni,Rock,0,4,150.0,35.0,vvG1fZ99Smo9K9,73,1695.0
"Earth, Wind & Fire",Ottumwa,Bridge View Center,Legacy Reunion of Earth Wind & Fire Alumni,R&B,1,2,89.0,68.0,vvG1bZ9px4x-yb,73,11915.0
"Earth, Wind & Fire",Topeka,Topeka Performing Arts Center,Legacy Reunion of Earth Wind and Fire Alumni,R&B,0,2,110.0,47.0,vvG1bZ9kBN0JTK,73,11915.0
Kylie Minogue,Sydney,The Domain,Live And Proud: Sydney WorldPride Opening Concert,Miscellaneous,0,2,283.49,48.08,G5vGZ9uQ5T3xf,72,3426354.0
George Ezra,Dublin,3Arena,George Ezra,Rock,0,3,58.5,48.5,G5vOZ92168YVU,74,1260391.0
George Ezra,London,The O2,George Ezra,Rock,0,3,99.0,35.0,G5dfZ9CWziZgI,74,3426354.0
George Ezra,London,The O2,George Ezra,Rock,0,3,99.0,35.0,G5dfZ9CXd5Oym,74,3155.0
George Ezra,Warsaw,COS Torwar,George Ezra,Rock,1,2,598.0,149.0,Z698xZQpZaABs,74,573057.0
George Ezra,Vorst,Vorst Nationaal/Forest National,George Ezra,Theatre,1,3,100.0,37.0,Z698xZG2ZaG9v,74,2189878.0
George Ezra,Belfast,Ormeau Park,Belsonic: George Ezra,Rock,0,6,65.5,53.9,G5dOZ94RBis9G,74,2189878.0
George Ezra,Chepstow,Chepstow Racecourse,Chepstow - George Ezra,Rock,1,7,111.0,45.0,G5vHZ9497Agha,74,175393.0
George Ezra,Warsaw,COS Torwar,George Ezra | VIP,Rock,1,2,556.0,556.0,Z698xZQpZaAHK,74,1144.0
George Ezra,Lancashire,Lytham Green,Lytham Festival - George Ezra,Rock,0,6,129.0,45.0,G5dfZ9fCHj3xb,74,1394928.0
The Offspring,Vorst,Vorst Nationaal/Forest National,The Offspring,Theatre,0,5,40.0,40.0,Z698xZG2ZaGxh,76,600155.0
The Offspring,Brisbane,Riverstage,The Offspring/Sum 41 Australian Tour,Rock,0,12,116.67,116.67,1AKZAOzGkeDlyVg,76,2431.0
The Offspring,Brisbane,Riverstage,The Offspring/Sum 41 Australian Tour,Rock,0,12,116.67,116.67,G5vGZ95Xylgxf,76,1013.0
The Offspring,Garden Grove,Garden Amphitheatre,The Offspring | Nine Inch Nails | RATM | Nirvana | System of A Down tribute night,Alternative,1,2,10.0,10.0,rZ7HnEZ1A3j0qP,76,19103.0
James Hype,Los Angeles,Exchange LA,James Hype,Dance/Electronic,1,12,100.0,45.0,rZ7HnEZ1A34OoA,73,106779.0
James Hype,San Diego,Nova SD,James Hype,Dance/Electronic,0,1,25.0,25.0,rZ7HnEZ1A3jf8g,73,1024027.0
James Hype,Vancouver,BC Place,"Contact Festival: 2 Day Pass - December 29 & 30, 2022",Dance/Electronic,0,12,169.95,169.95,G5v7Z9fQXywS2,73,192382.0
James Hype,Vancouver,BC Place,"Contact Festival: Single Day Ticket - December 29, 2022						",Dance/Electronic,0,12,115.95,115.95,G5v7Z9fYz1M1O,73,591620.0
Morgan Wallen,Louisville,KFC Yum! Center,Morgan Wallen: One Night At A Time World Tour,Country,0,4,341.75,75.75,G5vbZ99B4R-0e,85,591620.0
Morgan Wallen,Austin,Moody Center ATX,Morgan Wallen: One Night At A Time World Tour,Country,0,5,365.0,79.75,G5dIZ9pLBP0HY,85,2753.0
Morgan Wallen,Québec,Centre Videotron,Morgan Wallen: One Night At A Time Tour,Country,0,9,393.58,83.58,G5d7Z99MhnVcy,85,8018.0
Morgan Wallen,Auckland,Spark Arena,Morgan Wallen One Night At A Time World Tour,Country,0,3,237.75,89.15,G5e8Z9bAXg-eB,85,2883.0
Morgan Wallen,Milwaukee,American Family Field,Morgan Wallen: One Night At A Time World Tour,Country,0,4,954.75,74.75,vvG1jZ9b9tedMT,85,4351.0
Morgan Wallen,Milwaukee,American Family Field,Morgan Wallen: One Night At A Time World Tour,Country,1,4,954.75,74.75,vvG1jZ99BH1NSd,85,591620.0
Morgan Wallen,Grand Rapids,Van Andel Arena,Morgan Wallen: One Night At A Time World Tour,Country,0,4,349.75,79.75,vvG1OZ99MEk4KI,85,591620.0
Morgan Wallen,Moline,Vibrant Arena at the Mark (formerly Taxslayer Center),Morgan Wallen: One Night At A Time World Tour,Country,0,4,349.75,79.75,vvG1bZ99MEzMhQ,85,591620.0
Morgan Wallen,Lincoln,Pinnacle Bank Arena,Morgan Wallen: One Night At A Time World Tour,Country,1,4,345.75,75.75,vvG1bZ99DnZbsI,85,591620.0
Morgan Wallen,Jacksonville,VyStar Veterans Memorial Arena,Morgan Wallen: One Night At A Time World Tour,Country,0,5,346.8,76.75,G5eFZ99D5rHbZ,85,591620.0
Morgan Wallen,West Palm Beach,iTHINK Financial Amphitheatre,Morgan Wallen: One Night At A Time World Tour,Country,0,5,349.75,75.0,vvG1VZ99UOphjT,85,591620.0
Jason Mraz,Del Mar,The Sound,Jason Mraz with his Superband and Special Guest Gregory Page,Rock,1,3,120.0,70.0,vvG1IZ99rgl3KM,72,591620.0
Niall Horan,Glasgow,Glasgow Green,TRNSMT - Friday Day Ticket,Rock,0,7,248.6,79.0,G5dbZ945UsAnV,75,591620.0
Niall Horan,Glasgow,Glasgow Green,TRNSMT - Friday Day Ticket (VIP),Rock,0,7,361.15,129.0,G5dbZ94FuZgmY,75,182385.0
Niall Horan,Glasgow,Glasgow Green,TRNSMT - Friday Day Ticket (VIP+),Rock,0,7,190.5,190.5,G5dbZ9fmzkSSG,75,591620.0
Niall Horan,Glasgow,Glasgow Green,TRNSMT - 2 Day Ticket Friday/Saturday (VIP),Rock,0,7,250.0,250.0,G5dbZ9fRng49K,75,591620.0
Niall Horan,Glasgow,Glasgow Green,TRNSMT - 2 Day Ticket Friday/Saturday,Rock,0,7,145.0,145.0,G5dbZ945c1PId,75,591620.0
Niall Horan,Glasgow,Glasgow Green,TRNSMT - 2 Day Ticket Friday/Sunday,Rock,0,7,145.0,145.0,G5dbZ945kcVx-,75,591620.0
Niall Horan,Glasgow,Glasgow Green,TRNSMT - 2 Day Ticket Friday/Sunday (VIP),Rock,0,7,250.0,250.0,G5dbZ9fRsnAOa,75,182385.0
Niall Horan,Glasgow,Glasgow Green,TRNSMT - 3 Day Ticket (VIP+),Rock,0,7,456.6,456.6,G5dbZ9flWQ4NB,75,1144.0
Niall Horan,Glasgow,Glasgow Green,TRNSMT - 3 Day Ticket (VIP),Rock,0,7,299.0,299.0,G5dbZ9CJ4P8Uw,75,20417.0
Niall Horan,Glasgow,Glasgow Green,TRNSMT - 3 Day Payment Plan Ticket,Rock,0,7,54.1,54.1,G5dbZ9Cm2Co1H,75,8055.0
Niall Horan,Glasgow,Glasgow Green,TRNSMT - 3 Day Payment Plan Ticket (VIP),Rock,0,7,59.8,59.8,G5dbZ9CmpVo9e,75,1600000.0
Niall Horan,Glasgow,Glasgow Green,TRNSMT - 3 Day Ticket,Rock,0,7,182.5,182.5,G5dbZ9Cxic3RS,75,519949.0
Niall Horan,Newport,Isle of Wight Festival,Isle of Wight Festival 2023 - Weekend Ticket,Rock,0,6,230.0,156.6,G5vHZ9Gnh3dpS,75,3575.0
dazy,Santa Ana,Constellation Room,Dazy,Rock,0,1,15.0,15.0,vvG10Z99ZdMbjR,72,1110.0
dazy,Los Angeles,The Echo,Dazy & Alien Boy,Rock,1,1,15.0,15.0,vvG10Z99kEiezI,72,91424.0
Boney M.,St Kilda,Palais Theatre,Boney M feat. Maizie Williams,Rock,0,2,119.0,79.9,1AvGZ4MGklQ128l,72,38055.0
Boney M.,Sydney,Centre 200,Boney M - Holiday Favourites & Classic Hits,Pop,1,12,74.17,56.92,G5d7Z9KoBQOBM,72,270934.0
Boney M.,Montreal,L'Olympia,Boney M. feat Liz Mitchell - The Original Lead Singer,Pop,0,12,89.5,64.5,G5d7Z936DrUo5,72,149728.0
Boney M.,Hamilton,FirstOntario Concert Hall,Boney M ft. Liz Mitchell - Holiday Favourites And Classic Hits,Pop,0,12,89.5,59.5,G5vZZ9oMJW7Io,72,591620.0
Dire Straits,Utrecht,TivoliVredenburg,The Dire Straits Experience,Other,0,5,38.0,38.0,Z698xZbpZ17apAg,75,15580.0
Dire Straits,Brussels,Cirque Royal - Koninklijk Circus,The Dire Straits Experience,Rock,1,5,50.0,35.0,Z698xZG2Za5Eh,75,3465.0
Dire Straits,Whitley Bay,"Playhouse, Whitley Bay",Money for Nothing - Tribute to Dire Straits,Pop,1,1,28.5,28.5,G5dbZ93NBE748,75,12284.0
Dire Straits,Orlando,Hard Rock Live Orlando,"Classic Albums Live: Dire Straits ""Brothers In Arms""",Rock,0,2,28.0,18.0,G5eFZ9pBQ4lIX,75,2753.0
Carlos Vives,Hollywood,Hard Rock Live,Carlos Vives,Latin,0,12,307.0,87.0,vvG1VZ9odrL5BR,74,2883.0
Steve Aoki,Philadelphia,NOTO,Steve Aoki,Dance/Electronic,0,12,50.0,50.0,vvG1FZ941eK-ja,73,2080.0
Steve Aoki,Costa Mesa,Time Nightclub,Steve Aoki,Dance/Electronic,0,1,75.0,75.0,rZ7HnEZ1A3bso4,73,3942.0
Dermot Kennedy,Glasgow,OVO Hydro,Dermot Kennedy,Rock,0,3,52.8,30.1,G5dbZ9frhW-zY,75,591620.0
Dermot Kennedy,Brighton,The Brighton Centre,Dermot Kennedy,Rock,0,4,50.95,28.5,G5vHZ9fhtH0Ly,75,591620.0
Dermot Kennedy,Bournemouth,Bournemouth International Centre,Dermot Kennedy,Rock,0,4,150.0,25.0,G5dbZ9frUJdAO,75,148278.0
Dermot Kennedy,Plymouth,Plymouth Pavilions,Dermot Kennedy,Rock,0,4,51.55,43.85,G5vHZ9fp_jspf,75,43363.0
Dermot Kennedy,Cardiff,Cardiff International Arena,Dermot Kennedy,Rock,1,4,45.0,35.0,G5dbZ9fLvoNjL,75,531641.0
Dermot Kennedy,Nottingham,Motorpoint Arena Nottingham,Dermot Kennedy,Rock,0,4,52.25,30.25,G5dfZ9fLjQNg3,75,63693.0
Dermot Kennedy,Birmingham,Resorts World Arena,Dermot Kennedy,Rock,0,4,150.0,25.0,G5djZ9fLaWel9,75,1226.0
Dermot Kennedy,London,The O2,Dermot Kennedy,Rock,0,4,167.75,45.1,G5dfZ9KD94zm5,75,197542.0
Dermot Kennedy,Vorst,Vorst Nationaal/Forest National,Dermot Kennedy,Rock,1,3,150.0,35.0,Z698xZG2ZaGMM,75,5605.0
Dermot Kennedy,Glasgow,OVO Hydro,Dermot Kennedy - VIP,Rock,0,3,166.7,110.7,G5dbZ9flnHgfO,75,175393.0
John Williams,Red Bank,Hackensack Meridian Health Theatre at the Count Basie Center,The Best of John Williams,Classical,0,2,85.0,25.0,G5vVZ91Nhx0oB,77,1364.0
John Williams,Glasgow,SEC Armadillo,Rsno John Williams At the Oscars,Other,1,3,55.0,19.0,G5dbZ99BQR-R8,77,13252.0
John Williams,Rockford,Coronado Performing Arts Center,Rockford Symphony Orchestra - Music of John Williams,Classical,1,2,66.0,26.0,vvG18Z9K91cwNH,77,2164.0
John Williams,Newark,New Jersey Performing Arts Center,New Jersey Symphony: The Best Of John Williams,Classical,1,2,85.0,20.0,k7vGF91p5S0v-,77,5529.0
John Williams,Tucson,Linda Ronstadt Music Hall,The Magic of John Williams : Tucson Symphony Orchestra,Classical,1,3,82.0,18.0,G5v0Z9kHYzVVV,77,51869.0
John Williams,Tucson,Linda Ronstadt Music Hall,The Magic of John Williams : Tucson Symphony Orchestra,Classical,1,3,82.0,18.0,G5v0Z9kHYBVVM,77,20480.0
John Williams,Seattle,Paramount Theatre,Seattle Pops Orchestra Performing the Music of John Williams,Classical,1,3,79.5,29.5,vvG1HZ99Mc9fVh,77,25282.0
John Williams,Alpharetta,Ameris Bank Amphitheatre,Star Wars & More: Music of John Williams w/Atlanta Symphony Orchestra,Spectacular,1,5,79.5,19.5,vvG1zZ9posz-GY,77,25282.0
John Williams,Fresno,William Saroyan Theatre Fresno Convention & Entertainment Center,John Crist: The Emotional Support Tour,Comedy,1,6,143.75,23.75,G5vYZ9pkMCxSm,77,2671.0
John Williams,Akron,"John, James and Clara Knight Stage",Jack Williams,Rock,1,4,25.0,25.0,vvG1fZ99G1CpkT,77,24599.0
NF,Belfast,NFS at Windsor Park,UEFA Euro 2024 Qualifier - Northern Ireland V Finland,Soccer,1,3,59.0,48.5,G5dOZ9baHRvb0,79,66255.0
NF,Belfast,NFS at Windsor Park,Uefa Euro 2024 Qualifier - Northern Ireland V Kazakhstan,Soccer,0,6,52.0,42.0,G5dOZ9b1oXv__,79,1600000.0
R.E.M.,Pittsburgh,Club Cafe,The Reckoning (Featuring the Music of R.E.M.),Rock,0,12,20.0,20.0,rZ7HnEZ1A38_bg,73,490712.0
R.E.M.,Pawling,Daryl's House,Dead Letter Office - A Tribute to R.E.M.,Rock,0,2,20.0,15.0,rZ7HnEZ1A3bsZP,73,296943.0
R.E.M.,Atlanta,Coca-Cola Roxy,Rem's 40th Anniversary Of Chronic Town Celebration Concert,Rock,0,12,69.5,39.5,vvG1zZ9KY3Pk9X,73,110000.0
System Of A Down,Garden Grove,Garden Amphitheatre,The Offspring | Nine Inch Nails | RATM | Nirvana | System of A Down tribute night,Alternative,1,2,10.0,10.0,rZ7HnEZ1A3j0qP,78,6063.0
System Of A Down,Long Beach,Gaslamp Long Beach,"RAGE AGAINST THE MACHINE,  SYSTEM OF A DOWN,  & NINE INCH NAILS Tributes RENEGADES OF RAGE, TOXICITY,  & NAILS",Alternative,1,2,22.5,22.5,rZ7HnEZ1A3_00g,78,389617.0
Marvin Gaye,Brooklyn,Brooklyn Bowl,Under The Influence: Marvin Gaye,R&B,1,1,20.0,20.0,rZ7HnEZ1A3_O_P,72,410939.0
Grupo Firme,Glendale,Desert Diamond Arena,Grupo Firme,Latin,1,12,229.5,69.5,G5v0Z93TafKfa,81,14541.0
Grupo Firme,Inglewood,SoFi Stadium,Grupo Firme,Latin,1,5,520.5,69.5,vvG1IZ93BUfxzm,81,452745.0
Grupo Firme,Palm Desert,Acrisure Arena at Greater Palm Springs,Grupo Firme,Latin,0,12,229.5,69.5,vvG1IZ98S34PFU,81,623747.0
Luis Miguel,Sacramento,Heart Health Park,Luis R Conriquez,Latin,1,4,83.0,83.0,G5vYZ9fURw7jx,81,176588.0
Ice Cube,Hammond,The Venue at Horseshoe Casino,Ice Cube,Hip-Hop/Rap,1,1,99.5,59.5,vvG1jZ99k-Sdhx,75,1394928.0
Ice Cube,Prior Lake,Mystic Lake Casino Hotel,Ice Cube,Hip-Hop/Rap,0,1,159.0,59.0,vvG1bZ99d6mzj5,75,1567442.0
Ice Cube,Prior Lake,Mystic Lake Casino Hotel,Ice Cube,Hip-Hop/Rap,0,1,159.0,59.0,vvG1bZ99UiN0un,75,13252.0
Ice Cube,Windsor,The Colosseum at Caesars Windsor,Ice Cube,Hip-Hop/Rap,0,2,93.0,43.0,G5vZZ940_oij7,75,4854.0
Ice Cube,Rama,Casino Rama Resort,Ice Cube,Hip-Hop/Rap,0,2,99.0,69.0,1AvZZ4zGkUne06M,75,1469845.0
Dolly Parton,Montreal,Fairmount Theatre,The Dolly Disco: The Dolly Parton Inspired Western Dance Party,Country,0,2,33.5,33.5,G5d7Z9KwKl-ai,73,110000.0
